date,price,total_volume,market_cap,coin_name
2017-02-02 00:00:00.000,0.0002107166504234,57510.80635034247,22754165.759812023,dogecoin
2017-02-03 00:00:00.000,0.000208141619107,92587.40963610711,22478996.511078607,dogecoin
2017-02-04 00:00:00.000,0.0002095731841808,92687.06948144353,22636497.30897091,dogecoin
2017-02-05 00:00:00.000,0.000206789863829,72552.60153110065,22338728.11205147,dogecoin
2017-02-06 00:00:00.000,0.0002068814571041,69563.70473980113,22351431.034701925,dogecoin
2017-02-07 00:00:00.000,0.0002038474763676,83593.08559379826,22023640.36587641,dogecoin
2017-02-08 00:00:00.000,0.0002086014523028,138437.7494542494,22543024.23705505,dogecoin
2017-02-09 00:00:00.000,0.0002101201783181,174767.67901603665,22710020.81652136,dogecoin
2017-02-10 00:00:00.000,0.0002107114393967,75505.1264782959,22776869.192198727,dogecoin
2017-02-11 00:00:00.000,0.000210185508735,72647.39020472349,22722945.321474086,dogecoin
2017-02-12 00:00:00.000,0.0002084321519607,86567.07355553175,22536279.87028627,dogecoin
2017-02-13 00:00:00.000,0.0002117177066581,112273.53473230032,22894435.678380087,dogecoin
2017-02-14 00:00:00.000,0.0002142635075119,113216.8740195576,23172726.261082705,dogecoin
2017-02-15 00:00:00.000,0.000208548677683,133224.81669518191,22557540.814295467,dogecoin
2017-02-16 00:00:00.000,0.0002177865783585,122503.86491427626,23559757.349815737,dogecoin
2017-02-17 00:00:00.000,0.0002123818094591,140300.9501963842,22977990.002234586,dogecoin
2017-02-18 00:00:00.000,0.0002038333471945,145391.46273078723,22055928.203427702,dogecoin
2017-02-19 00:00:00.000,0.0002069212855404,63447.12829987142,22392914.295611948,dogecoin
2017-02-20 00:00:00.000,0.0002108672260885,56923.93180711043,22822847.426704396,dogecoin
2017-02-21 00:00:00.000,0.0002161497615566,94500.04179672396,23394593.464485627,dogecoin
2017-02-22 00:00:00.000,0.0002088329956436,78762.07898387886,22602676.032901157,dogecoin
2017-02-23 00:00:00.000,0.0002129821251817,91832.61719301496,23051749.85133456,dogecoin
2017-02-24 00:00:00.000,0.0002124507328473,94167.45467952856,23005968.59820496,dogecoin
2017-02-25 00:00:00.000,0.0002098277909353,51754.56537969536,22724810.68532987,dogecoin
2017-02-26 00:00:00.000,0.0002135595529296,39133.829659780866,23131891.39191035,dogecoin
2017-02-27 00:00:00.000,0.000210529289098,103048.62958740145,22806556.27378922,dogecoin
2017-02-28 00:00:00.000,0.0002142776800106,79332.90349604665,23215585.695819993,dogecoin
2017-03-01 00:00:00.000,0.0002106625690471,107316.94583054582,22826827.693335734,dogecoin
2017-03-02 00:00:00.000,0.0002135004633221,178352.3989346291,23137284.180860553,dogecoin
2017-03-03 00:00:00.000,0.0002206669690613,130723.49946613645,23916964.43375103,dogecoin
2017-03-04 00:00:00.000,0.0002165475539708,59627.53835332132,23473460.854873434,dogecoin
2017-03-05 00:00:00.000,0.00021726160877,52206.665212433625,23553881.489450224,dogecoin
2017-03-06 00:00:00.000,0.00021872988163,93628.18930502358,23716037.07643405,dogecoin
2017-03-07 00:00:00.000,0.0002213238027632,139091.95453261037,24000352.433306944,dogecoin
2017-03-08 00:00:00.000,0.00021248585823,213370.70784089592,23044909.805271264,dogecoin
2017-03-09 00:00:00.000,0.0002178365415621,97531.35173565568,23628208.123356275,dogecoin
2017-03-10 00:00:00.000,0.0002042810415336,294866.39043023234,22160701.77395696,dogecoin
2017-03-11 00:00:00.000,0.0002189965829784,139350.96295119458,23760071.68997763,dogecoin
2017-03-12 00:00:00.000,0.000229256497366,256510.21114630485,24876351.895108268,dogecoin
2017-03-13 00:00:00.000,0.0002557866955995,1004623.892361287,27758643.97880307,dogecoin
2017-03-14 00:00:00.000,0.0002483199355315,339128.9130657424,26951787.27887825,dogecoin
2017-03-15 00:00:00.000,0.0002488210458511,388208.0947857264,27009630.884707283,dogecoin
2017-03-16 00:00:00.000,0.000242672368413,513725.8507343268,26342189.320565917,dogecoin
2017-03-17 00:00:00.000,0.0002205001232137,365674.1073610313,23941494.7530081,dogecoin
2017-03-18 00:00:00.000,0.0002157729366663,443800.7558731314,23431191.713993862,dogecoin
2017-03-19 00:00:00.000,0.0002319413084135,315411.0373876354,25190174.52857636,dogecoin
2017-03-20 00:00:00.000,0.0002368046163194,288722.84179498913,25721580.184506457,dogecoin
2017-03-21 00:00:00.000,0.0002492463027678,225846.07437513513,27075953.110376585,dogecoin
2017-03-22 00:00:00.000,0.0002430250171578,317929.5991857696,26403481.78733395,dogecoin
2017-03-23 00:00:00.000,0.0002417982517732,166735.2949808046,26273554.844011422,dogecoin
2017-03-24 00:00:00.000,0.0002668365332108,1657717.8487657148,28997892.131161463,dogecoin
2017-03-25 00:00:00.000,0.0002946045661073,1161295.1820650394,32019585.85932307,dogecoin
2017-03-26 00:00:00.000,0.0002807513882509,1121054.7218472443,30517835.615883466,dogecoin
2017-03-27 00:00:00.000,0.0002553407660537,989130.5119843176,27759220.35436474,dogecoin
2017-03-28 00:00:00.000,0.0002819387452868,711655.8249710778,30654679.293275673,dogecoin
